Time_s,Level_PV_m,Level_SP_m,Level_OP_pct,Temp_PV_C,Temp_SP_C,Temp_OP_pct,CA_PV_mol/m3,CC_PV_mol/m3
0.0,2.014203373242654,2.0,9.039017995507757,43.4411752221115,37.0,50.588235294117645,434.90330607574504,536.4655522396392
0.1,2.01423392905454,2.0,9.052221579172182,43.44702221037585,37.0,50.588235294117645,434.8651427214936,536.4990137991531
0.2,2.0142643340009525,2.0,9.065440564207135,43.45287112246541,37.0,50.588235294117645,434.8269535320409,536.532497476354
0.30000000000000004,2.014294587910108,2.0,9.07867481953792,43.45872195926495,37.0,50.588235294117645,434.78873849958984,536.5660032759716
0.4,2.014324690611729,2.0,9.091924214042777,43.46457472165952,37.0,50.588235294117645,434.7504976163409,536.5995312027347
0.5,2.014354641937044,2.0,9.105188616554056,43.47042941053445,37.0,50.588235294117645,434.71223087449243,536.6330812613712
0.6000000000000001,2.01438444171879,2.0,9.118467895859535,43.476286026775654,37.0,50.588235294117645,434.67393826624044,536.6666534566081
0.7000000000000001,2.0144140897912113,2.0,9.131761920703653,43.48214457126909,37.0,50.588235294117645,434.63561978377885,536.7002477931711
0.8,2.01444358599006,2.0,9.145070559788637,43.48800504490134,37.0,50.588235294117645,434.597275419299,536.7338642757857
0.9,2.0144729301525977,2.0,9.158393681775886,43.49386744855923,37.0,50.588235294117645,434.55890516499,536.767502909176
1.0,2.014502122117594,2.0,9.171731155287112,43.49973178313002,37.0,50.588235294117645,434.5205090130387,536.8011636980652
1.1,2.014531161725331,2.0,9.185082848905559,43.50559804950126,37.0,50.588235294117645,434.4820869556293,536.8348466471764
1.2000000000000002,2.0145600488175988,2.0,9.19844863117746,43.51146624856091,37.0,50.588235294117645,434.4436389849437,536.8685517612311
1.3,2.0145887832377,2.0,9.211828370612896,43.517336381197254,37.0,50.588235294117645,434.4051650931613,536.9022790449505
1.4000000000000001,2.014617364830447,2.0,9.225221935687456,43.52320844829899,37.0,50.588235294117645,434.3666652724591,536.936028503055
1.5,2.014645793442165,2.0,9.238629194843107,43.52908245075514,37.0,50.588235294117645,434.3281395150115,536.9698001402639
1.6,2.0146740689206912,2.0,9.25205001648963,43.53495838945514,37.0,50.588235294117645,434.28958781299053,537.0035939612964
1.7000000000000002,2.014702191115375,2.0,9.265484269005832,43.54083626528876,37.0,50.588235294117645,434.2510101585654,537.0374099708702
1.8,2.014730159877079,2.0,9.278931820740723,43.546716079145995,37.0,50.588235294117645,434.21240654390294,537.0712481737031
1.9000000000000001,2.0147579750581794,2.0,9.292392540014827,43.55259783191747,37.0,50.588235294117645,434.17377696116716,537.105108574512
2.0,2.014785636512566,2.0,9.305866295121374,43.55848152449397,37.0,50.588235294117645,434.13512140251964,537.1389911780128
2.1,2.0148131440956427,2.0,9.319352954327483,43.56436715776675,37.0,50.588235294117645,434.0964398601192,537.1728959889214
2.2,2.0148404976643275,2.0,9.332852385875498,43.570254732627404,37.0,50.588235294117645,434.05773232612194,537.2068230119528
2.3000000000000003,2.014867697077053,2.0,9.346364457984128,43.57614424996791,37.0,50.588235294117645,434.0189987926812,537.2407722518212
2.4000000000000004,2.0148947421937686,2.0,9.359889038849719,43.5820357106806,37.0,50.588235294117645,433.9802392519477,537.2747437132408
2.5,2.014921632875937,2.0,9.373425996647562,43.587929115658085,37.0,50.588235294117645,433.9414536960693,537.3087374009251
2.6,2.0149483689865373,2.0,9.386975199532955,43.59382446579343,37.0,50.588235294117645,433.902642117191,537.3427533195868
2.7,2.0149749503900645,2.0,9.400536515642507,43.599721761980106,37.0,50.588235294117645,433.8638045074552,537.3767914739385
2.8000000000000003,2.01500137695253,2.0,9.414109813095461,43.605621005111914,37.0,50.588235294117645,433.8249408590011,537.4108518686921
2.9000000000000004,2.015027648541461,2.0,9.427694959994794,43.611522196082944,37.0,50.588235294117645,433.7860511639653,537.4449345085593
3.0,2.0150537650259017,2.0,9.441291824428477,43.61742533578774,37.0,50.588235294117645,433.74713541448125,537.4790393982508
3.1,2.0150797262764137,2.0,9.454900274470747,43.62333042512114,37.0,50.588235294117645,433.7081936026797,537.513166542478
3.2,2.015105532165074,2.0,9.468520178183311,43.62923746497847,37.0,50.588235294117645,433.6692257206884,537.5473159459509
3.3000000000000003,2.0151311825654776,2.0,9.482151403616463,43.63514645625537,37.0,50.588235294117645,433.630231760632,537.5814876133796
3.4000000000000004,2.015156677352738,2.0,9.495793818810503,43.641057399847796,37.0,50.588235294117645,433.59121171463204,537.6156815494738
3.5,2.0151820164034846,2.0,9.509447291796889,43.64697029665206,37.0,50.588235294117645,433.5521655748073,537.6498977589429
3.6,2.0152071995958654,2.0,9.523111690599329,43.652885147564916,37.0,50.588235294117645,433.5130933332733,537.684136246496
3.7,2.0152322268095455,2.0,9.536786883235209,43.658801953483476,37.0,50.588235294117645,433.4739949821425,537.718397016842
3.8000000000000003,2.015257097925708,2.0,9.550472737716648,43.664720715305236,37.0,50.588235294117645,433.4348705135243,537.7526800746897
3.9000000000000004,2.015281812827054,2.0,9.56416912205179,43.67064143392798,37.0,50.588235294117645,433.3957199195248,537.7869854247472
4.0,2.015306371397803,2.0,9.577875904246024,43.67656411025001,37.0,50.588235294117645,433.3565431922472,537.8213130717228
4.1000000000000005,2.015330773523692,2.0,9.591592952303237,43.68248874516979,37.0,50.588235294117645,433.31734032379126,537.8556630203246
4.2,2.015355019091976,2.0,9.60532013422692,43.6884153395863,37.0,50.588235294117645,433.27811130625355,537.8900352752605
4.3,2.015379107991429,2.0,9.619057318021504,43.69434389439874,37.0,50.588235294117645,433.23885613172746,537.9244298412381
4.4,2.0154030401123424,2.0,9.632804371693512,43.70027441050695,37.0,50.588235294117645,433.199574792303,537.958846722965
4.5,2.0154268153465256,2.0,9.646561163252798,43.70620688881098,37.0,50.588235294117645,433.1602672800669,537.9932859251487
4.6000000000000005,2.015450433587307,2.0,9.660327560713707,43.71214133021118,37.0,50.588235294117645,433.1209335871026,538.0277474524966
4.7,2.015473894729532,2.0,9.674103432096416,43.718077735608404,37.0,50.588235294117645,433.0815737054903,538.0622313097163
4.800000000000001,2.015497198669565,2.0,9.687888645427975,43.72401610590384,37.0,50.588235294117645,433.04218762730653,538.096737501515
4.9,2.0155203453052883,2.0,9.701683068743705,43.72995644199892,37.0,50.588235294117645,433.00277534462464,538.1312660326001
5.0,2.0155433345361016,2.0,9.715486570088228,43.735898744795634,37.0,50.588235294117645,432.9633368495144,538.165816907679
5.1000000000000005,2.0155661662629227,2.0,9.729299017516803,43.74184301519631,37.0,50.588235294117645,432.92387213404226,538.2003901314589
5.2,2.015588840388187,2.0,9.743120279096491,43.747789254103566,37.0,50.588235294117645,432.884381190271,538.2349857086474
5.300000000000001,2.0156113568158482,2.0,9.756950222907342,43.75373746242042,37.0,50.588235294117645,432.84486401026,538.2696036439521
5.4,2.0156337154513775,2.0,9.770788717043649,43.75968764105028,37.0,50.588235294117645,432.80532058606514,538.3042439420805
